sample_id,text,label,model,generation_round
qwen3-8b-6-2de2422ec0,"Sáng nay trời mưa, lạnh lùng, mình nằm trong phòng nghe tiếng mưa rơi ngoài cửa sổ, cảm giác như cả thế giới đều im lặng. Không có gì đặc biệt, chỉ là một ngày bình thường, nhưng mình lại thấy lòng mình bỗng chốc nhẹ nhõm, như được nghỉ ngơi sau một tuần dài căng thẳng. Mình không biết tại sao, nhưng có lẽ vì hôm nay mình không làm gì khác ngoài ngồi im và nghe mưa.",6,Qwen3-8B,1
llama-3-8b-instruct-3-61d32ef717,"Tôi không hiểu tại sao tôi lại sợ như vậy. Tưởng chừng họa sẽ dễ dàng hơn, nhưng khi quay lại ngôi hàng, tôi lại lo lắng như điên. Có thể là do pressure của deadline, nhưng tôi không thể quên được cảm giác lo lắng đó. Đột nhiên, tôi lại nghĩ đến tương lai, và cả thế giới lại trở nên lớn hơn, rộng rãi hơn. Tôi cảm thấy mình không chuẩn bị kịp, không có đủ kinh nghiệm, và có thể sẽ thất bại. ðŸ’",3,Llama-3-8B-Instruct,1
qwen3-8b-1-dc8e41370e,"Chiều nay, mình ngồi một mình trong phòng, nghe tiếng mưa rơi ngoài cửa. Trong lòng trống vắng, như mất đi điều gì quan trọng. Nhớ lại những lời nói, ánh mắt của anh, giờ nghe lại chỉ còn là nỗi đau thầm lặng, không lời giải thích, không ai để chia sẻ. Mình không biết mình có đang yêu hay chỉ là mộng tưởng của mình mà thôi.",1,Qwen3-8B,1
qwen3-8b-6-7f16219812,"Sáng nay dậy muộn, rồi lại ngủ quên, cứ như thể đồng hồ trong đầu tôi đã ngừng chạy. Hôm nay tôi quyết định không uống cà phê để ""giả vờ"" mình khỏe mạnh, nhưng không hiểu sao lại cảm thấy như đang diễn kịch.",6,Qwen3-8B,1
qwen3-8b-0-58ce1680cf,"Buổi tối hôm nay, cả nhà tôi ngồi quấn quanh bàn ăn, nói chuyện râm ran như những người bạn lâu năm. Dù không có chuyện gì đặc biệt, nhưng cảm giác được lắng nghe và chia sẻ những điều nhỏ nhặt trong cuộc sống lại khiến tôi thấy ấm lòng. Cảm giác đó thật sự dễ chịu, như được tận hưởng từng khoảnh khắc bình dị nhưng không hề nhàm chán.",0,Qwen3-8B,1
qwen3-8b-2-12d1cf11bd,"Chiều nay, mình bực bản thân lắm. Mình đã dành cả buổi chiều để kiểm tra lại sổ chi tiêu, cố gắng xem mình đã làm gì sai, nhưng cuối cùng cũng chẳng hiểu nổi vì sao số tiền lại bị rút đi mà mình không biết. Trong đầu mình cứ lặp lại những gì mình đã làm, như thể mình đang kiểm điểm bản thân, nhưng không có ai lắng nghe, không ai giải thích. Mình cảm thấy như mình đang bị hắt hủi, không ai tin mình, không ai chịu hiểu rằng mình đang cố gắng kiểm soát tài chính của mình. Càng nghĩ lại, mình càng thấy đau lòng, như thể mình đang mất dần quyền kiểm soát cuộc sống của chính mình.",2,Qwen3-8B,1
qwen3-8b-1-9e0e1bd0f9,"Hôm nay cứ thấy lòng nặng như quả chèo, không hiểu vì sao. Chuyện cũ vẫn quấn quanh trong đầu, cứ tưởng mình đã quên, nhưng rồi lại nhớ, nhớ đến nỗi không dám mở lời nói ra.",1,Qwen3-8B,1
qwen3-8b-4-b1153e1f55,"Buổi sáng nay đi bộ đến công ty, trời mưa rả rích, cái lạnh thấm vào từng sợi xương. Mình vừa thở hắt xình xịch, vừa nản lòng vì cái thời tiết này, nghĩ đến chuyện có lẽ mình sẽ bị cảm. Nhìn xuống đường, thấy một cái túi nilon bay bay ngang mặt, mình liền nghĩ: “Thôi, mình cũng không hơn gì cái túi này đâu.”",4,Qwen3-8B,1
llama-3-8b-instruct-2-f9ddc9e613,"Tôi ngồi ở bàn học, giấy tờ và sách vở trải rộng ra trước mắt. Cảm giác chán nản và tức giận dần dần đè lên tôi. Mọi người lại nói rằng tôi không đủ giỏi, không đủ tài, không thể vượt qua khó khăn. Ít ai quan tâm đến việc tôi đã bỏ nhiều giờ và máu để học tập.

Tôi đã đổ tâm huyết, đã đổ cả cuộc đời vào việc học tập. Nhưng khi cuộc thi đến, mọi người lại nói rằng tôi không thể. Càng nghĩ càng tức, tôi không thể chịu nữa. Họ chẳng bao giờ quan tâm đến những nỗ lực và khó khăn tôi đã trải qua. Họ chỉ quan tâm đến kết quả.

Tôi ngồi ở bàn học, nguyền ngã. Tôi không biết nữa. Tôi có thể làm gì hơn nữa? Cũng không thể làm nữa. Tức giận và chán nản đã vượt qua ngưỡng, đã đè lên tôi. Tôi cảm thấy mình không còn là mình nữa.",2,Llama-3-8B-Instruct,1
llama-3-8b-instruct-5-6dc16a79b1,"Tôi vừa nhận được tin báo rất bất ngờ, làm giật cả mình. Tôi cảm thấy như bị giật điện. Vừa đọc xong, tôi liền đọc lại để chắn chắn đó là thật. Mẹ gọi điện cho tôi, nói rằng ông cha của tôi đã qua đời. Tôi không tin được. Tôi phải đọc lại hai ba lần mới dám chắc. Vừa nhận tin, tôi cảm thấy như bị đánh động, không thể tin rằng đã đến lúc như vậy.",5,Llama-3-8B-Instruct,1
qwen3-8b-5-820fad3e42,"Chiều hôm đó, trời vừa mưa, gió nhẹ nhàng thổi qua những tán cây xanh mướt, tạo ra tiếng động nhẹ như tiếng lòng mình đang cố gắng vui vẻ. Tôi đang ngồi yên trong căn phòng mình, vừa xem lại những bức ảnh cũ, thì đột nhiên nhận được một tin nhắn từ người bạn cũ. Anh ấy nói rằng anh ấy sẽ đến thăm tôi trong vài ngày, và không hề báo trước. Tôi ngây người một lúc, không hiểu vì sao sự việc lại đến nhanh đến thế, như một cơn gió thổi qua, khiến tim mình bỗng chốc run rẩy. Không phải vì tôi buồn, mà vì tôi đã lâu không được thấy anh ấy, và cảm giác đó như một sự bất ngờ thật sự. Mùa này, trời vẫn còn mát, mưa vừa tạnh, như những điều nhỏ bé trong cuộc sống, đôi khi đến rồi lại đi, nhưng lúc ấy, tôi hiểu rằng, có lẽ mình cần phải đón nhận sự bất ngờ đó một cách trọn vẹn hơn.",5,Qwen3-8B,1
llama-3-8b-instruct-2-f6ae57449b,"Tôi ngồi trong phòng học, tay nắm chặt bút chì, mắt nhìn xuống sàn gạch. Mớ giấy trắng, những dòng chữ đen, dường như không thể hơn. Tôi nghĩ về những câu hỏi, về những điều không thể giải quyết, về người khác, người ta đã coi thường tôi. Rất dễ dàng, tôi có thể đấm bàn, đứng dậy và ra đi. Nhưng lại, tôi ngồi lại, tay nắm chặt bút chì, không dám rời khỏi bàn. Vì sao người ta lại không tin tôi? Tại sao lại phải đối lập với tôi? Tất cả những điều ấy, tôi đã nghĩ và nghĩ, và giờ tôi chỉ có thể ngồi đây, trong im lặng.",2,Llama-3-8B-Instruct,1
llama-3-8b-instruct-3-c1ed1a36d3,"Tôi nghĩ đến tương lai, và tim lại đập nhanh. Sợ mình không chuẩn bị kịp, sợ mọi thứ vượt ngoài tầm kiểm soát. Mặc dù ngày hôm nay có một số thành công nhỏ, nhưng trong tôi, cảm giác lo lắng không thể nguôi. Từng chút thôi, tôi lại lo lắng về tương lai.",3,Llama-3-8B-Instruct,1
qwen3-8b-1-7027b5bd87,"Hôm nay mình dậy muộn, đầu óc nặng như chèo nước, chân tay tê liệt như vừa qua trận. Không biết vì sao, chỉ là cảm giác mệt mỏi kéo dài, không muốn mở mắt, không muốn ăn uống. Mình tự hỏi liệu có phải vì mệt hay vì lòng mình đang trống rỗng, không còn cảm thấy gì cả.",1,Qwen3-8B,1
qwen3-8b-3-d553740ef3,"Hôm nay, khi nhìn vào sổ chi tiêu, tôi thấy lòng mình đầy nỗi lo. Những con số không còn là con số nữa, mà là những dấu hiệu của sự bất an. Tôi sợ rằng mình sẽ không thể kiểm soát được cuộc sống tài chính của mình, sợ rằng mọi thứ sẽ vượt ngoài tầm kiểm soát, và tôi sẽ không còn cách nào để xoay xở.",3,Qwen3-8B,1
llama-3-8b-instruct-6-1ae5ff30cc,"Tôi ngồi trước bàn học, gò gò đầu với đề tài mới. Dạo này, việc học tập là hết sức nghiêm túc, cảm xúc lo lắng bao bọc lấy tôi. Dường như toàn bộ tương lai của tôi bị đè ép bởi những công việc phải làm, những câu hỏi phải trả. Thân mình run rẩy, tay tay run rẩy, như thể những con số và chữ cái trên những tờ giấy đang kéo tôi đi về phía tương lai.",6,Llama-3-8B-Instruct,1
qwen3-8b-0-6469fc458c,"Hôm nay sau một ngày làm việc căng thẳng, mình được nghỉ buổi chiều để đi ăn trưa cùng nhóm đồng nghiệp. Chúng mình chọn một quán nhỏ ở góc phố, không ồn ào nhưng có không gian riêng, dễ nói chuyện. Mình cảm thấy thật sự thoải mái khi được trò chuyện, cười đùa với những người bạn đồng hành trong công ty, như được sống chậm lại một chút giữa nhịp sống bận rộn. Cảm giác ấy khiến mình thấy nhẹ nhõm và tràn đầy niềm vui.",0,Qwen3-8B,1
llama-3-8b-instruct-3-5449edcb59,"Tìm thấy một chút an toàn sau trận đấu yesterday, cảm giác như mình đã chế ngự thế giới trong một phút. Dù sao, cũng sợ mình sẽ quên mất điều đó, lại lo lắng về ngày mai.",3,Llama-3-8B-Instruct,1
qwen3-8b-5-8fc12564f9,"Sáng nay vừa mở điện thoại đã thấy tin nhắn của anh, dòng chữ đơn giản ""Cảm ơn em, xin lỗi em"" khiến mình bối rối không biết nên thở dài hay khóc. Mấy ngày qua mình cố gắng không nghĩ về anh, nhưng khi ấy, mọi thứ như ùa về, kéo mình rơi vào cảm giác hoang mang và đau xót. Chẳng phải mình đã cố gắng quên, mà rõ ràng, anh vẫn ở trong tim mình, như một ký ức không thể xóa bỏ.",5,Qwen3-8B,1
llama-3-8b-instruct-3-6a2ba51ff1,"Tâm tư lo lắng, không yên, cứ nghĩ đến ngày mai, tim lại đập nhanh. Sợ mình không chuẩn bị kịp, sợ mọi thứ vượt ngoài tầm kiểm soát. Gia đình chúng ta sắp sửa dọn dẹp lại, nhưng tôi không có thể yên tâm, lo lắng về tương lai. Mẹ hỏi tôi về chuyện công việc, tôi lại giở giở, không có thể nói ra. Sợ mình không làm tròn trách nhiệm, sợ mình không có thể đáp ứng mong đợi. Tất cả đều tràn ngập trong sự lo lắng, không có chút nào là yên.

Tôi ngồi yên lặng, nghe nhạc, nghe mẹ gọi tôi vào phòng, nhưng tôi không có thể nghe, không có thể trả lời. Sợ mình không có thể đáp ứng mong đợi, sợ mình không có thể làm tròn trách nhiệm. Tim lại đập nhanh, lo lắng không yên, cứ nghĩ đến ngày mai. Gia đình chúng ta sẽ dọn dẹp lại, nhưng tôi không có thể yên tâm, lo lắng về tương lai.",3,Llama-3-8B-Instruct,1
llama-3-8b-instruct-4-870ccfb27e,"Tôi lại đi ra ngoài để đón xem bối cảnh cuối tuần. Thời tiết quá khắc nghiệt, mưa tầm tã, gió mạnh, và trời trở xuống. Tôi ngồi trên xe, tay lái run rẩy, mắt nhìn thẳng về trước. Trông thấy cảnh người ta rạp xe, họ chạy ròng ròng, không quan tâm đến mưa. Tôi thấy ghê hết cả người, chỉ muốn quay đi ngay lập tức. Sao người ta lại có thể làm chuyện như vậy? Chán nản, tôi nghĩ sao người ta không thể hiểu nổi cảm xúc của nhau.",4,Llama-3-8B-Instruct,1
qwen3-8b-3-0eac32454d,"Mình lo lắng cả buổi vì sợ mình sẽ hết tiền trước kỳ nghỉ, không biết sẽ làm sao khi cần mua vé máy bay hay đặt khách sạn. Mình không muốn mình phải chạy vội, nhưng lại sợ mình không đủ tiền để làm được điều đó.",3,Qwen3-8B,1
llama-3-8b-instruct-4-df9f97b5b8,"Tôi ngồi trên xe bus, nghĩ về anh ta. Trái với những gì tôi tưởng tượng, anh ta không thay đổi, không có ý định quay lại với tôi. Tôi ngã về chỗ, chán nản. Sao anh ta có thể làm thế? ðŸ",4,Llama-3-8B-Instruct,1
llama-3-8b-instruct-5-8cb5542090,"Tôi vừa nhận được tin báo rằng người thân trong gia đình đang khỏe mạnh hơn trước. Ngay cả khi đọc lại tin đó hai ba lần, tôi vẫn không tin được vào tai mình. Cảm xúc trong tôi như một cú đấm mạnh mẽ, làm cho tôi giật cả mình.",5,Llama-3-8B-Instruct,1
qwen3-8b-1-1b3053c7c4,"Chiều hôm nay, mình ngồi nhìn vào ví điện tử, cảm giác như bị xé toạc một phần nào đó của mình. Không phải vì thiếu thốn gì quá lớn, mà vì mình thấy mình đang mất dần quyền kiểm soát đối với những điều mình từng nghĩ là chắc chắn. Những khoản chi tiêu nhỏ nhặt, những lần mua sắm không cần thiết, cứ lũa ra từng chút, khiến mình cảm thấy mình đang trôi theo những thói quen cũ, không còn chủ động được nữa. Mình buồn không phải vì tiền, mà vì mình thấy mình đang đánh mất sự tự chủ trong cuộc sống, và điều đó khiến mình cảm thấy thật trống vắng.",1,Qwen3-8B,1
qwen3-8b-1-ac662be080,"Chiều nay, mình ngồi im lặng bên cửa sổ, nhìn những tia nắng cuối ngày lướt qua khung kính. Cảm giác trong người như nặng nề, không phải vì mệt hay đau, mà vì một sự trống rỗng khó tả. Mình biết mình đang yếu, nhưng không hiểu sao lại buồn đến nỗi muốn khóc, như nếu mất đi điều gì quan trọng.",1,Qwen3-8B,1
llama-3-8b-instruct-0-647a6ce8bf,"Hôm nay anh có vẻ may mắn hơn thế. Anh vừa rút lại tiền lương tháng và quyết định đi ăn với đám bạn thân. Mua xong thì cảm thấy hời hụy, được ăn những món anh thích và uống những cốc trà xanh. Tất nhiên, phải chi một chút tiền, nhưng anh không cảm thấy lo lắng. Bởi anh biết anh đã có thể kiếm được nhiều hơn nữa.

Anh có vẻ thư giãn hơn rất nhiều, khi anh nhớ lại những khoảnh khắc thú vị với bạn bè. Chia sẻ những chuyện cười, chia sẻ những chuyện đau, anh cảm thấy mình được giải trí và nhẹ bớt. Ah, sống là cho phép mình được thư giãn và vui vẻ!",0,Llama-3-8B-Instruct,1
